age,weight,resistance,force,speed,duration,emg_rms,activation_score
37,52,13,15.208803248247397,21,10,0.43175106577927314,30.65263595162963
67,50,58,58.87801774902185,14,27,1.136969057879244,100.0
31,60,23,22.24024438264007,18,18,0.5183895216827756,46.56566613648032
19,68,59,63.04629314061649,21,28,1.0246422125287225,98.32607177747211
26,92,36,42.16164302607332,29,6,0.7786566464828046,67.05094276926508
54,83,42,34.37168795356579,18,22,0.7689868978924093,72.79509330588847
37,74,31,28.015139860494422,12,10,0.5850440140650497,48.40382760264322
43,89,57,61.1007179706153,10,28,1.0903870356187162,100.0
46,57,12,9.66130658070709,24,9,0.35765084519889595,24.95253526023198
18,49,32,28.00896961820923,19,18,0.6753704584145358,58.235689215185126
52,69,30,35.092687138251975,23,21,0.6307412256819008,56.37475126591602
23,64,50,43.5524996513801,16,15,0.9420980247731754,88.11718225760067
54,98,32,30.492100961044475,13,5,0.6066055949674735,55.782307742578524
22,62,13,14.643220129024042,14,14,0.3618295311602911,25.957074032082332
50,91,30,27.130900430449408,29,13,0.6235087905978832,53.38014425429558
66,62,46,49.91577828006587,25,24,0.9966698121483152,91.4152690323149
68,46,52,49.15561512401315,12,16,1.0050193440474904,92.00408623549983
31,54,40,47.0430974672296,26,5,0.8890751125495376,81.87082013998389
29,99,30,29.371268512521137,22,28,0.7177101942297629,59.398739730639
59,89,35,38.35635068352677,15,22,0.9219233602081776,81.27351249180933
37,94,50,53.73011976491408,14,16,0.9707300522024921,94.46438737632921
67,91,44,40.86229998627964,25,6,0.915331546087891,79.38232394893247
41,56,47,36.73256725672056,20,5,0.9042945990036999,85.60552437042722
60,91,33,34.80377877331917,26,5,0.7538205190319722,70.9295986092232
51,57,20,20.361441735624346,14,29,0.5905191895801308,50.95466737318292
42,94,50,52.77913013787564,15,5,0.9429299991401543,85.85334896906242
67,91,38,36.86736263808581,19,26,0.7394025619936101,64.43398855063873
46,99,56,53.84786150599642,10,16,1.0452275832040752,100.0
56,55,12,22.042365054908498,19,11,0.42107683667844814,37.316229532294805
48,63,10,2.638229692446111,26,8,0.3291161911121393,28.477222657577173
64,79,28,31.66975239182119,12,25,0.7164862012117565,63.22038104497268
60,83,55,52.126990709083046,11,24,0.9867276174101012,96.3516302173894
67,97,58,56.32110691129789,26,8,1.0463715864268028,95.76320874076602
40,70,31,29.414485837130172,13,19,0.6657879793619798,57.3138729841333
61,90,23,18.982828629143714,11,5,0.5134982218444601,49.152388102893866
55,58,58,60.8561210511812,14,10,0.9885803138552316,98.58803594325315
37,98,23,29.953217979749788,19,18,0.550759707763802,44.098970702760205
40,89,53,55.35006830623331,10,18,1.0411190036430418,94.07122740274131
62,88,25,25.516909981060476,10,14,0.6494618874519347,57.57689679884515
69,68,42,37.067797504503766,13,11,0.7476080591456326,72.6770305488736
33,85,22,24.584126329122256,16,27,0.48495651168406917,38.795063353463675
67,45,47,57.781748158646494,23,28,0.9604204309290993,87.01468168519567
59,95,58,56.09652688102454,23,27,0.9567028811612309,87.56494963071921
25,87,21,19.12008210324067,27,26,0.48335190036684705,41.67063932882277
67,99,47,44.194554345095014,11,16,0.8041706687479055,73.83999303534478
38,66,48,45.5529288275279,10,28,0.9762177091297627,92.81282573120356
18,67,42,28.273502231638076,25,23,0.7229009534406701,64.95743184280049
25,98,42,44.025176929278565,27,13,0.9227675939633442,78.2099859460244
46,63,38,33.772239118226935,25,7,0.8045372632640517,70.95405092740482
49,62,14,5.948684406041,15,8,0.33742755714533423,22.380284628161682
55,56,15,18.765949748662745,19,17,0.3902317669010098,30.241257635765965
22,99,40,34.58991107479032,11,14,0.7632722679155722,71.87398464421976
64,72,25,23.30665473058121,16,18,0.561300942439996,43.88881105810399
39,72,40,47.3322119559429,26,10,0.8539684069773347,67.40406199887055
64,77,34,26.953921009877433,12,12,0.6359424405728783,51.65729328639077
51,63,57,49.33700882701119,29,23,1.054004787811166,99.6017686913944
18,72,55,56.346530947811694,21,14,1.0449990574890533,95.66964756083607
43,96,42,47.747436820051846,11,26,0.841717426264466,76.13999791913572
60,93,22,14.128291411340186,16,9,0.4550394242857998,42.63861814986447
27,81,19,21.038448684185887,26,9,0.4859479942659951,38.162490493872276
47,70,33,35.90499769980846,28,9,0.6686799259076639,58.5997797722133
67,79,19,8.704197581538399,21,13,0.4364429226518714,36.4926998649195
35,78,50,53.9925066895361,18,27,0.9742344677086759,87.92575915443514
34,79,40,44.3830293992109,23,13,0.8350005111698716,75.08247854525705
43,84,22,20.441072133719878,11,19,0.6105174811521922,55.561182156435805
25,60,12,18.26173181149004,13,13,0.4046864230724716,32.82019399474677
64,82,59,64.68227787162422,28,18,1.1636412827143454,100.0
57,57,43,43.51558962858602,25,10,0.8590573179917151,75.59704821533884
66,67,58,55.742773048375334,26,26,1.0468016501469541,89.05039441339915
29,98,37,32.135860537085215,11,24,0.7247213391878644,67.72688577455588
44,66,28,27.812182453169044,26,12,0.6161195918074427,48.86223347762975
25,60,32,34.8487945985209,28,6,0.7082323583790153,62.547744842677986
42,72,54,52.379115694796795,17,9,0.9539295402130356,88.84309091501696
63,92,41,30.01249497368985,29,21,0.686795455696201,61.758999745287404
21,79,22,28.34356947288285,15,14,0.5944327170381281,53.25560487486885
50,89,42,42.95111610922447,21,18,0.8796617721751854,75.99337047499202
18,90,43,41.10187751661583,27,22,0.8727911792232192,78.4310396679104
36,52,42,46.28579194211644,11,5,0.8591775606384058,79.93706800876045
48,88,14,21.62319298241378,28,26,0.4864771962847334,36.96383320485029
33,99,12,-2.009557847439458,19,6,0.34562366206365985,24.665334362802177
31,99,16,18.17131824961036,12,8,0.4902380591957995,43.404759827829444
65,66,33,25.866753945948265,21,17,0.6163567286626357,57.1189019262688
22,65,31,33.495552533994704,25,20,0.622630172812242,54.451219902913
58,70,54,54.639636011872895,21,9,0.9937697177217508,88.29067017059613
43,84,32,35.17863263220275,17,27,0.695023957683881,60.219569515934126
45,65,39,36.503761927526725,14,14,0.7604227532810192,69.55282209522133
19,69,27,17.63379944090424,20,21,0.4643344806376274,43.312242100956475
67,85,41,38.74815904371666,19,15,0.8898254258253405,74.9355658626879
23,45,16,18.034238175698917,12,9,0.43646889143420775,35.62610092182349
26,50,42,47.076961643376116,18,19,0.8640200290457283,76.91358464383165
50,67,14,8.140843497637373,21,8,0.44293166702633985,35.1848686238981
58,95,58,63.13530213436509,15,11,0.9784278971957651,88.77025592358667
42,67,37,33.76063855176739,28,14,0.7132184991632514,61.90488159794012
65,87,17,18.812249407972633,25,27,0.44470538336087295,34.74497997593207
30,87,24,21.450530235671835,23,28,0.5304371489058269,41.92219629799718
26,67,13,13.910853138560508,13,8,0.3908799361571049,32.21649214006234
30,76,43,47.45938817285138,27,24,0.9396536807864991,81.04878717256344
48,74,14,7.864929613557321,19,9,0.41299759185414775,34.92656577586095
58,57,42,38.600470516265844,27,9,0.8609041160127707,73.41634659800863
28,87,14,14.924812936710433,21,15,0.4169800782740984,33.627908628313236
21,62,47,59.00791830515176,28,23,0.8950709392184837,77.68050862579089
51,67,43,38.684051439165856,17,9,0.719435405438529,65.25556972060588
55,59,35,45.20066942998459,10,25,0.6995329609883415,65.35451176218353
63,77,10,20.022116518375853,23,12,0.4180988678001803,32.552062622540895
21,65,13,12.513444246492044,15,11,0.39415570686734197,31.18139000165228
55,83,48,46.5092373690005,23,12,0.9020380044672021,81.15480850237817
36,67,35,31.53967400667654,11,17,0.6892695246963759,59.0807426403815
23,71,42,41.65898734833665,18,9,0.9288810155138205,87.51877417284774
51,89,42,34.96640283720221,21,22,0.7536868346371873,70.75731596460906
35,88,17,16.61880491339701,14,28,0.499484997372788,44.21314394243636
30,62,29,36.48440136925428,11,13,0.6725176536473211,55.516315640917036
58,68,25,21.944574687616413,28,6,0.5566758978487822,44.64760185043472
40,95,30,28.796378480054745,16,20,0.7028137698311109,61.021463499718
36,91,54,45.49429762866379,16,18,1.040598007277891,90.45465610612925
62,84,35,36.87031044065522,19,21,0.7223740793590343,67.15977663695101
28,95,32,33.32240842475687,26,10,0.7265721780858915,66.88742771251572
18,86,27,27.318511798828855,23,7,0.624787127101647,59.6687750361426
41,51,40,38.915864748889284,20,21,0.7949511806849422,68.45844297224217
24,94,51,49.53621040613773,29,17,0.9678937991635399,87.28347442358601
42,92,21,23.50950116850336,15,10,0.49314706510027495,46.72022001547326
38,64,10,9.855916992056883,17,12,0.3339746152937302,25.557113786657553
32,71,51,52.57485935777666,28,29,0.943842532801248,83.50643888257181
18,50,18,19.074914087272738,28,10,0.5204434062578096,35.8374194799913
29,71,12,17.61713643547881,26,20,0.4033256264003409,34.06391748534252
24,53,35,38.38497048687527,27,10,0.6770391512036246,59.20534982806986
32,97,18,18.96430921575095,21,21,0.43864968492060036,34.103949216758835
38,89,51,58.5921101532609,18,25,0.8429973185056955,79.99135734994222
36,75,25,27.101342645282806,25,7,0.5607820831323066,47.82158277012052
46,65,33,39.5248134439521,27,27,0.7295063204746179,63.36528294503322
42,70,59,62.03471304193319,25,16,1.0933667727663174,99.51804763432537
50,84,23,13.790404605342285,25,29,0.597959740603281,54.603853724552586
66,92,12,18.524173816596647,13,10,0.44136617112873505,35.908314490511536
49,89,43,43.67588120671334,16,25,0.8749019986880243,84.55012612401187
66,57,42,41.74022614549611,10,11,0.7465376789989666,72.01536509911791
52,93,59,60.40674173744789,29,15,1.0738016059813826,98.85763890679581
61,67,33,31.275084190214663,10,13,0.6620422805848885,60.523558186956606
55,64,18,19.135144301944727,17,20,0.4363716615693233,39.83160300618362
43,81,22,19.04061966828454,17,9,0.47520906506575544,41.55570050799442
28,98,11,17.37136129367185,19,19,0.3064506587712781,21.21965905636165
52,97,16,15.432059431894748,10,25,0.3733676369254073,29.77293438103848
25,72,57,55.08708078638783,23,8,1.0891400740701866,100.0
63,61,30,25.37537092140363,23,9,0.6197311200073591,51.25635294508923
31,72,28,29.343878945743207,19,11,0.6013992738149994,52.52524873428245
27,85,34,34.93553550062546,28,7,0.714407110770492,64.92412247729263
19,46,56,57.94212306838753,25,8,1.1080801492769952,100.0
63,69,31,25.863740562474355,18,29,0.639529228856161,54.69593369750664
26,94,20,11.994094005942134,29,19,0.4869891765762626,43.38909666094943
20,85,42,45.1279565125328,25,6,0.8033095404432512,73.5083889464442
38,50,41,48.423209309382536,29,28,0.8211845490095768,75.24814288237842
43,55,30,24.86823188805052,17,29,0.6420400036934364,50.160525265847006
25,82,48,55.947206417808495,16,9,1.0543687175058982,96.54205603526009
65,50,29,30.419555293681903,20,11,0.7135865194441532,64.31339506467194
19,89,17,16.96468547724585,15,26,0.48396483085903624,45.918052395616876
23,55,51,49.01225651727111,24,21,0.9626329705943915,83.1191818950982
45,58,46,39.07740990287502,28,12,0.9254405172957337,85.8535851512423
46,46,18,22.938642579623,23,13,0.5344271290503713,48.487311181133435
43,84,34,30.121968192811984,24,14,0.5759267398455269,45.42227225580521
42,47,34,30.100966621311997,15,15,0.6378082907137989,59.66043658671314
29,99,42,46.959631549434775,19,5,0.8717051740150705,80.38927636422774
22,97,11,1.5850827666413672,23,19,0.22857703555565823,16.00513985649694
51,79,28,20.382010946659165,25,12,0.5370306044954527,44.89216497943734
65,77,55,54.90932878245959,22,23,0.9895558967293991,93.2680334782154
54,68,29,30.46642214502426,20,16,0.6295238154128296,53.21695997279447
32,63,51,53.42367323984462,12,10,0.9627468557879127,89.26800047777873
61,62,50,48.49100753301874,17,14,0.9279990163067523,88.27722600701195
53,93,51,63.65184834320845,12,28,1.0695246175780577,100.0
32,96,38,36.86053720617083,11,9,0.7510414927583275,70.89727223829226
60,68,15,13.84606923948639,23,28,0.3999988395938702,32.30036065375315
65,89,26,22.015066655930614,29,11,0.5026167280724773,40.660145791815864
40,79,34,34.619534082605355,24,11,0.764314980512318,63.51339831903228
23,45,47,50.07480616023388,12,27,0.8867991551037951,85.97266713280645
63,80,13,19.0178902726673,10,29,0.3707379349632728,31.098685243681167
67,69,39,31.55357867779891,24,26,0.7584224221324432,71.02590359459565
61,89,29,27.770023308221496,29,26,0.5905030534219543,49.15158863976997
60,93,12,14.233518054045721,11,13,0.3648699532805139,28.641730278358082
62,87,32,34.93528767297268,27,19,0.7075994470808168,62.07035243294789
38,78,27,27.032743289022697,10,10,0.5888395852561358,52.97755900268566
40,69,35,37.71211984766051,18,20,0.8541410680033343,71.61469962643454
60,60,45,40.955180535371,12,11,0.8510344755108951,84.63486303021715
33,78,17,24.789527161591785,11,19,0.52483954675192,43.00621241883869
64,73,26,30.963140514897148,13,27,0.5177310001998385,49.401254579509725
32,63,40,33.27536106467414,25,6,0.7233443487276343,67.39311778640018
42,67,46,40.62448475941622,10,12,0.8087767390512455,72.72375082935656
53,63,54,48.765391249465466,18,16,0.9361079700821958,84.48147467272622
28,69,42,45.38984985448264,17,15,0.8677261489642634,77.71356389804068
68,60,36,29.576361167912665,15,10,0.7596600592284339,65.97586510453976
32,98,54,52.344878328959595,29,24,1.0189559168765234,97.09584246575794
21,95,13,15.273521982083873,27,17,0.3950353787321039,29.50230338817278
38,53,31,30.669170327267825,25,27,0.6318030997007181,57.513495104499654
30,45,35,36.29443757856353,17,20,0.7871521754521431,71.61308620317206
39,86,41,35.67098644325621,13,12,0.8919177049240243,81.845483740911
36,63,33,35.97427186698622,12,21,0.7166241445741157,64.95089519814802
51,77,55,51.93394053762002,24,17,1.0566378558916787,99.9424205947004
31,78,44,42.376901628010295,15,8,0.8690530256298252,77.24896313038097
21,60,46,47.18865863952993,10,24,0.9337185385209291,91.67648901304409
65,88,41,41.51539110765424,27,14,0.7593496166327655,63.78629978910895
69,84,16,16.119900095077966,20,29,0.4161926864682836,36.43995009432996
63,99,42,38.24686589011622,12,26,0.8310078014528602,72.46513253640947
44,62,40,38.50225294400404,22,24,0.8531358119241192,74.90374829724865
46,78,21,21.010917954185178,26,20,0.4741478786890422,39.31176010930627
64,69,20,13.124573834164575,27,21,0.3639579136188166,28.256547043016788
45,89,33,30.687335168433105,23,12,0.6585234545201031,57.43686765275757
52,50,17,18.938399395164232,16,15,0.5151985326932337,38.95497127166632
25,65,41,34.61281698077329,16,29,0.7038693053494741,62.44719302178727
33,50,47,52.7829082579712,23,9,0.8750685466832768,81.0002778562498
59,76,31,37.348066312999215,24,25,0.7045362608675516,60.95191634433646
53,85,43,36.774247120199576,21,20,0.8080726729629246,71.27422975956945
47,92,28,34.788098165250695,21,28,0.6836638149039148,62.865938481702194
35,87,29,28.28209205643933,17,12,0.5699741222599176,47.23813708082277
19,83,23,25.092572795785273,25,25,0.539213934270493,43.95234334404725
66,75,42,39.516744739358764,18,20,0.8773429938169487,77.67047067082048
30,86,19,23.61522413613381,11,8,0.4484313109988299,41.219617763189525
21,54,25,27.030470094243334,23,10,0.6589979652867302,55.764328296349994
43,74,13,8.929233717011982,25,25,0.32127531929062547,24.277529803646246
42,96,36,30.173990000173557,14,12,0.7533390288697484,62.73447219797816
47,62,37,29.698487823953887,14,13,0.6998445136091133,66.88266453062535
28,68,52,52.939708882163785,29,17,0.9274531315288701,83.3427730778144
24,96,25,27.86235705889868,27,21,0.5644668329368634,47.604329687780336
48,53,42,45.254828393897206,27,13,0.8735206013784357,74.83595844999321
61,75,57,56.410094526963114,14,17,1.051707772889741,95.71913554272807
27,59,28,22.21501772167818,20,13,0.6469985591805582,60.65774800987171
56,48,30,26.589626009881083,22,10,0.7047351330961495,55.65909491290473
30,84,31,36.761743194809625,12,14,0.6346571827081556,54.50997753330413
48,53,18,15.576857176999592,26,9,0.39507082863948073,36.2471427491657
24,89,18,18.71708815340738,27,11,0.40834575208599483,34.58989930987555
66,53,18,12.621747582125563,23,15,0.39814893310822685,31.67552705343089
59,70,36,37.682915227295176,21,28,0.8036253021774632,74.62981311706301
59,48,26,23.71157719160461,23,13,0.6065759834913598,53.0666590284968
53,61,53,58.23356356887882,27,29,0.9939164391982725,90.71129541178506
37,60,54,57.867788531034066,29,14,1.0287838131240288,93.37939110122957
21,59,17,14.521470267125501,11,15,0.5128226265939244,45.32152477915743
24,79,25,24.366679863261684,16,7,0.6672339418652644,59.19579285311351
18,96,27,24.244418799796858,24,12,0.6041913106711244,58.22322401237783
61,49,42,34.902834017274955,19,21,0.6615501108840048,61.13933043570237
62,99,10,5.712787852263917,24,11,0.34342829399931823,25.182121955500847
59,49,21,21.991086638604102,26,16,0.5666928396700879,42.72474761089488
64,64,15,16.62629749114791,20,20,0.4443631032485433,35.89335609942041
30,59,50,50.742739517963194,11,19,0.9900394435265552,97.59181618075887
39,62,14,12.491334730206821,27,25,0.42030994237405334,35.37825039722824
38,91,25,29.665333028604927,13,17,0.5365943942689314,46.19654830988853
39,46,27,27.317709522804687,18,22,0.5622766259458504,49.57225416923188
45,73,58,61.516269140479736,26,22,1.071523736345891,94.03258378091628
26,57,27,18.131124338987405,26,28,0.6139263606068547,49.106750815653456
43,48,10,-9.612001258091713,26,9,0.2136457902935104,15.339986681321985
26,86,28,29.4189401391904,25,18,0.6498898323543344,53.90782277988539
32,89,17,9.876171731392553,29,15,0.4345654883530226,30.931439700106555
27,54,12,10.93774148643472,17,7,0.45399857068613014,37.98940794910409
41,75,34,32.489514794876975,24,21,0.7003635850679142,61.18233654547317
59,85,14,21.937003012077685,10,27,0.3619470941465755,26.453116416652925
25,52,49,50.999982764718034,28,16,0.977343437068429,81.06203406697097
41,47,28,28.829295133993362,24,7,0.7310492362516671,60.37390440441062
33,92,27,31.18495577316837,18,27,0.6615439461091647,52.65872025840859
66,90,59,60.84248793419519,14,6,1.0548293600804557,93.6796145870245
43,53,40,37.71161503505783,25,8,0.734460781216341,69.14377010151354
44,74,42,47.3573796512728,22,22,0.8091384565809937,72.63794385688361
54,97,56,50.45124936055863,25,24,1.1124218408218955,99.99740813107512
21,55,27,28.61623593766781,20,25,0.5967148076622673,51.27196716452914
67,79,48,40.262151029318446,22,18,0.8481785854551908,74.44079038403633
41,81,25,26.019719287579974,15,12,0.5721767642315382,51.507069633565564
36,86,25,25.964948208864648,29,6,0.5639793886140382,46.42625010892544
53,57,56,64.38227480957332,26,23,1.1602938920372416,100.0
56,80,47,39.1751305327911,14,14,0.8151517781131403,74.68925619547622
27,57,50,46.99556412073094,26,9,0.994009982186677,85.63842243529727
42,56,16,20.11341213287072,10,15,0.46667166548690786,38.915004620247124
35,81,23,24.676586281986538,14,13,0.613734257081317,52.47985692415782
36,54,52,52.90152525668751,14,20,1.06363857847014,96.59423629022132
53,53,57,52.2193214852073,16,9,1.0353364891216914,96.89238280176006
27,96,34,31.045908259542855,25,19,0.679476360817756,59.32257375113521
50,51,41,47.22520504111628,27,18,0.8494349667988367,75.54710295990074
67,46,47,46.74245403123036,15,13,0.8989737365558953,85.84719003523641
22,98,31,32.876798480722364,11,24,0.5915356696166754,56.201924000973264
64,67,25,24.424058356117605,22,9,0.6497443104698417,57.94331435911835
66,83,38,32.084572423751176,19,19,0.7527121129878155,65.27376634954655
52,84,25,29.669052130374983,29,13,0.5401903013993221,43.389379429679806
61,83,21,23.51616192266248,20,8,0.424204643603392,38.19716154010926
51,65,26,37.528184186835944,11,25,0.5312609592876624,50.11530975730924
50,67,46,40.92209310174727,17,25,0.9031344873431116,80.61489713483827
38,73,36,40.112864606002404,28,8,0.7296154446096573,65.40398734611782
34,58,34,27.442280169814993,29,24,0.6544663674438184,53.926713045567645
39,70,22,22.78673283836539,26,25,0.5583413774187681,47.51047736592683
65,95,17,21.882532945315823,25,26,0.4536102569214902,36.309931951122294
54,49,14,3.639324419517566,19,11,0.3855228429002635,27.08852062030207
32,99,21,19.975337628791962,14,19,0.5146398913627955,43.36896984374542
52,75,50,47.1839513297869,23,26,0.9317132774914726,91.48386562840429
45,69,12,8.490213508524391,28,21,0.2838135472580475,21.31342486905879
24,75,44,45.92606326129677,13,22,0.8286437484845408,83.79284980891805
49,94,42,47.60342853211298,29,11,0.8881439109399083,73.51973328556754
28,64,31,30.333606423854224,25,23,0.6275669413760686,56.75758068807701
27,88,59,60.0274321378001,24,14,1.150405638478225,97.32944250283667
26,99,53,53.57154376529624,18,17,1.115177785026151,100.0
31,61,18,18.00901753178207,12,6,0.5028643527009765,45.12280034903208
30,89,50,44.55328681143947,18,26,0.9974080286254552,93.70631257502525
42,46,27,32.542223008614464,27,24,0.6687474769578757,53.80198898288882
19,69,59,60.47597684079418,13,15,1.0656667830703614,100.0
52,57,38,39.97440745001289,28,9,0.7898796204904357,67.38922535910079
24,83,48,43.96745185487209,13,10,1.0005033065792326,91.34797277300143
38,72,36,33.7038980100538,18,7,0.7023418029188965,62.08737757544182
35,86,45,44.119329011446105,10,5,0.8186302801133268,73.58125435686915
20,99,54,46.329376532755745,10,7,0.9149371615080153,92.1041316829038
59,50,26,17.55982837401161,29,7,0.5369226726783807,45.097867265744675
56,47,43,39.99626034680716,28,26,0.7798076973018827,72.9465709201265
58,79,55,57.61260383221195,12,8,1.1217639905329218,100.0
66,62,12,8.734313050350295,19,11,0.37448939198131587,26.855330715686318
28,55,14,8.905974012046432,21,19,0.43311618554825737,38.29767658687539
56,98,23,18.92657173381165,27,15,0.5096995891400734,43.78620986185384
41,64,12,9.723287884273438,23,22,0.31160657953356125,20.80582076926623
63,49,32,30.23070518589948,19,16,0.6056838286578335,55.6012587866512
36,63,48,58.82760726103278,19,8,0.9287384491962579,81.83017228109642
21,66,39,44.27310314243659,27,28,0.8287417904135186,77.41871833701741
43,63,59,64.12387056140864,10,15,1.1366134993954407,100.0
55,91,54,59.84290182136691,24,10,1.0693743127597688,96.7364993342084
59,60,32,27.005895653329752,17,23,0.5805958440775559,56.44207838085603
49,68,36,29.888176925063803,12,22,0.7094204253304056,60.40767109232183
56,85,19,13.465648542329717,27,19,0.406025151167029,30.533988193002195
62,48,34,40.67253066668919,18,7,0.7634359517126724,66.91761697179268
63,59,22,19.264041055587544,25,21,0.5402740580528104,51.52897868850138
53,69,25,18.743219088803563,24,5,0.485107443092696,38.297146744795455
57,88,50,47.84501899890093,14,6,0.9876265753543221,86.08820820312374
54,99,43,41.806972341426864,22,23,0.9559760087835466,80.64492415918892
50,79,46,47.342066368472814,29,13,0.9384521187215973,85.79481710534459
53,99,31,32.254755103560214,16,12,0.6631320735402458,57.36798907160309
20,58,26,21.85909718063246,25,16,0.5534682007426752,46.60019606630818
26,93,32,35.428281962568555,16,19,0.6866882107292174,63.62355478336083
25,63,45,41.80403233124921,25,29,0.8209834693173955,73.70442366151791
50,82,58,57.21861831647478,22,27,1.0787130019149764,99.90947996672227
23,80,18,21.433870352516774,26,11,0.43024622220486863,36.22534321921857
58,51,11,7.790892980278294,18,25,0.25446957557149646,18.76553686983907
56,74,41,38.15324288209431,21,20,0.8117462985011491,72.54075270030287
21,63,59,61.95834024846565,22,11,1.1008533545311194,100.0
30,93,31,26.711334116974903,18,24,0.6149981697630148,57.50439140020084
66,69,52,50.076039881979646,14,25,0.9062453682793798,82.92252166980843
19,60,22,24.778710890214462,16,16,0.558380755796774,39.00873269825259
22,91,17,27.270462207179875,10,21,0.45684355910737684,41.68623417674709
61,98,10,13.027022523813734,13,15,0.358187895075802,31.838179362314413
44,84,26,28.36319881495006,13,8,0.6900645867810725,61.00526942887632
49,95,21,23.654007918363646,25,23,0.5608295280705875,46.9712419025166
38,52,13,7.634048629664753,14,6,0.29971361002923896,23.384159119918603
25,62,22,22.57798369339954,13,6,0.4691473399163826,43.032337457915375
55,72,40,39.85116755831799,15,28,0.806846792428778,76.10724385335482
25,60,50,51.60792270186378,12,21,0.8892735794063679,83.91137537676488
67,96,16,16.582540262379354,17,28,0.3428264272501824,36.29985917003639
20,63,32,33.89849838708556,26,13,0.7161110925002641,56.99766413700698
61,86,33,31.44266402550399,27,26,0.7032601078435634,61.249693640054126
20,61,14,14.293044586858963,27,5,0.43399513949825147,29.996552272908175
39,89,14,7.86085716971504,21,14,0.3924560449394704,34.036021367028304
23,57,26,24.40046360998543,10,27,0.5787367824663074,47.354516313178046
19,51,39,45.954167740883214,21,19,0.7866614113205831,66.43114827749355
40,71,18,19.59404169814128,20,25,0.5037769567951035,39.802595721960664
61,54,15,14.895394813084616,22,19,0.5009711484856806,40.97518838842065
19,78,34,43.48061638127173,12,29,0.732341631534186,64.60091635675002
55,80,28,21.195825108494603,17,27,0.5349421150320581,46.03904541476737
34,69,25,19.4527222227689,12,25,0.4905076401432825,43.79793984668434
52,50,30,38.56355705638136,26,6,0.649481273615221,55.031781412033155
51,68,11,11.22980468024467,22,18,0.37627894962502706,33.46466413495774
40,62,19,17.78708481855103,19,8,0.37195404591507714,33.71405703221308
47,67,25,19.003978374521786,26,22,0.5669784130942253,46.684542828184085
69,50,46,48.23848133197506,12,13,0.9333880571746831,92.36208030761549
25,73,24,26.72229934763731,22,6,0.48370757874104253,42.97158982385143
39,69,22,16.527528195825518,15,6,0.4536786191652477,36.98740336727917
61,99,22,21.29862207224786,23,22,0.53047715935351,45.207713968256336
53,61,41,39.32242083983467,19,21,0.7994386176839535,74.06162704931222
22,90,54,55.27988573209385,29,13,1.0423813020738988,91.72763000872787
30,68,56,50.40374878889678,25,12,1.0049619028686656,89.03942549707513
46,55,55,61.259737272565786,27,6,1.1195371627015773,100.0
48,70,17,21.579118907988022,22,6,0.46183712458775605,36.566304653102385
64,95,52,50.18412220633592,19,9,0.9217689616956919,89.97890060102168
33,78,27,25.917906441808142,15,16,0.546417438895953,51.03686258393098
59,72,45,44.31788924861192,19,20,0.908362871707144,80.44670391431178
47,47,35,31.10845723496748,14,18,0.7070233432726833,65.53968179466044
33,55,19,16.78285290882482,15,24,0.5056000595803839,46.94938919460493
29,82,40,38.64864816162695,16,6,0.8238993657695941,70.53053592386857
34,58,42,50.06434185353564,20,28,0.7693292166294863,67.07800260739565
33,95,38,42.733091541652186,25,12,0.7366613276570888,65.29940036072851
29,70,14,18.67327353668312,21,8,0.3823351156582246,30.69361515637307
25,92,22,23.849628065021953,21,24,0.49844493090052167,42.119001955653154
37,65,10,4.413364955343827,29,13,0.30104905844789287,20.351593139468395
20,98,32,31.792544477113104,14,24,0.7289202021164248,64.13543520195793
33,83,49,53.8524422980669,25,29,1.0191863291095293,92.38768073922724
47,74,12,5.708676853163561,15,23,0.333898842755668,30.713735081370956
62,52,12,15.182766034366322,18,6,0.3833497871055944,29.225124779382273
40,95,16,27.613046126313833,14,20,0.46279354442870485,46.33868158980835
45,64,45,50.309083229948655,25,15,0.9060048010116706,86.8624583881546
68,92,44,51.07014567780994,27,12,0.9054767725257465,84.22590869079995
57,76,24,25.091693752210805,28,16,0.6057822465111673,51.93002972457808
22,66,49,53.83965974382495,21,7,0.9991202350182524,96.45358312087066
37,51,12,8.410733928229822,11,17,0.24694776708769653,20.285475272017496
57,53,38,41.979319061706136,19,6,0.7822693479266748,67.68373459816328
61,89,39,42.27194067030381,21,17,0.8705647048960243,75.56726021346999
18,45,48,49.44955587018831,23,12,0.9053420329856956,79.2185342295854
47,73,27,33.58003709859249,27,19,0.6948622764111269,58.65438607983026
38,52,20,17.30607581076306,28,28,0.47120778905325583,38.9961145166437
37,98,52,51.06471241763169,15,25,0.9840697354602566,91.92809835286383
23,48,58,58.477310206791486,14,13,1.0155420164139999,95.80606725657458
39,79,47,41.851945144553,25,15,0.8242972978444393,75.44324741206998
35,47,49,50.13465971900124,23,26,0.9769478772081569,93.46480160320223
25,98,10,1.4053479352307647,22,25,0.3511176536861871,28.549567897812217
56,89,38,43.23477267214105,11,7,0.7974953086707299,75.76715108347285
49,84,19,19.23318683282983,11,11,0.4247897220322296,38.05554757263873
50,51,37,34.395535480481186,21,18,0.7441679052327668,61.5866663232171
33,71,40,35.82813193852439,10,19,0.8420024077263359,71.91854520669834
29,45,28,26.82710485190406,28,13,0.7012788477621084,65.15073779159421
55,71,12,15.441298553862069,25,24,0.3813710961530146,27.514220866547504
